pioreactor,hours_since,exp_fit
pioreactor01,4.592222222222,0.03270824525912725
pioreactor01,4.593611111111,0.03278477639744925
pioreactor01,4.595,0.032861486604232035
pioreactor01,4.596388888889,0.03293837629846212
pioreactor01,4.597777777778,0.033015445900106286
pioreactor01,4.599166666667,0.03309269583011408
pioreactor01,4.600555555556,0.03317012651041988
pioreactor01,4.601944444444,0.033247738363889466
pioreactor01,4.603333333333,0.03332553181454584
pioreactor01,4.604722222222,0.03340350728723621
pioreactor01,4.606111111111,0.03348166520785798
pioreactor01,4.6075,0.03356000600330497
pioreactor01,4.608888888889,0.033638530101469805
pioreactor01,4.610277777778,0.03371723793124639
pioreactor01,4.611666666667,0.033796129922532066
pioreactor01,4.613055555556,0.03387520650623017
pioreactor01,4.614444444444,0.03395446811419496
pioreactor01,4.615833333333,0.0340339151794628
pioreactor01,4.617222222222,0.03411354813591172
pioreactor01,4.618611111111,0.034193367418492035
pioreactor01,4.62,0.03427337346317189
pioreactor01,4.621388888889,0.03435356670693939
pioreactor01,4.622777777778,0.03443394758780524
pioreactor01,4.624166666667,0.03451451654480483
pioreactor01,4.625555555556,0.03459527401800102
pioreactor01,4.626944444444,0.034676220448427865
pioreactor01,4.628333333333,0.034757356278326414
pioreactor01,4.629722222222,0.03483868195079741
pioreactor01,4.631111111111,0.03492019791003678
pioreactor01,4.6325,0.035001904601279714
pioreactor01,4.633888888889,0.035083802470803255
pioreactor01,4.635277777778,0.03516589196592851
pioreactor01,4.636666666667,0.03524817353502341
pioreactor01,4.638055555556,0.0353306476275049
pioreactor01,4.639444444444,0.03541331469378182
pioreactor01,4.640833333333,0.03549617518549578
pioreactor01,4.642222222222,0.03557922955516629
pioreactor01,4.643611111111,0.035662478256431235
pioreactor01,4.645,0.035745921743989974
pioreactor01,4.646388888889,0.03582956047360584
pioreactor01,4.647777777778,0.03591339490210851
pioreactor01,4.649166666667,0.03599742548739647
pioreactor01,4.650555555556,0.03608165268843976
pioreactor01,4.651944444444,0.036166076965221346
pioreactor01,4.653333333333,0.03625069877898306
pioreactor01,4.654722222222,0.036335518591863465
pioreactor01,4.656111111111,0.03642053686714313
pioreactor01,4.6575,0.03650575406918683
pioreactor01,4.658888888889,0.03659117066344574
pioreactor01,4.660277777778,0.036676787116460066
pioreactor01,4.661666666667,0.03676260389586174
pioreactor01,4.663055555556,0.03684862147037674
pioreactor01,4.664444444444,0.03693484030976576
pioreactor01,4.665833333333,0.03702126088507501
pioreactor01,4.667222222222,0.03710788366826631
pioreactor01,4.668611111111,0.03719470913246826
pioreactor01,4.67,0.03728173775191617
pioreactor01,4.671388888889,0.037368970001955056
pioreactor01,4.672777777778,0.037456406359042245
pioreactor01,4.674166666667,0.03754404730074974
pioreactor01,4.675555555556,0.03763189330576714
pioreactor01,4.676944444444,0.03771994485384039
pioreactor01,4.678333333333,0.03780820242602864
pioreactor01,4.679722222222,0.03789666650432606
pioreactor01,4.681111111111,0.03798533757191802
pioreactor01,4.6825,0.03807421611312057
pioreactor01,4.683888888889,0.03816330261338285
pioreactor01,4.685277777778,0.03825259755928999
pioreactor01,4.686666666667,0.03834210143856547
pioreactor01,4.688055555556,0.03843181474007415
pioreactor01,4.689444444444,0.038521737953759815
pioreactor01,4.690833333333,0.038611871570907084
pioreactor01,4.692222222222,0.0387022160837556
pioreactor01,4.693611111111,0.03879277198576166
pioreactor01,4.695,0.038883539771536066
pioreactor01,4.696388888889,0.03897451993684702
pioreactor01,4.697777777778,0.03906571297862256
pioreactor01,4.699166666667,0.039157119394953664
pioreactor01,4.700555555556,0.03924873968509663
pioreactor01,4.701944444444,0.039340574349409636
pioreactor01,4.703333333333,0.03943262388962041
pioreactor01,4.704722222222,0.039524888808431816
pioreactor01,4.706111111111,0.03961736960978932
pioreactor01,4.7075,0.039710066798817355
pioreactor01,4.708888888889,0.039802980881822436
pioreactor01,4.710277777778,0.039896112366295665
pioreactor01,4.711666666667,0.03998946176091548
pioreactor01,4.713055555556,0.0400830295755507
pioreactor01,4.714444444444,0.04017681632119538
pioreactor01,4.715833333333,0.0402708225102421
pioreactor01,4.717222222222,0.04036504865607957
pioreactor01,4.718611111111,0.04045949527336518
pioreactor01,4.72,0.04055416287796073
pioreactor01,4.721388888889,0.040649051986934935
pioreactor01,4.722777777778,0.04074416311856629
pioreactor01,4.724166666667,0.04083949679234609
pioreactor01,4.725555555556,0.04093505352898102
pioreactor01,4.726944444444,0.04103083385032718
pioreactor01,4.728333333333,0.041126838279668815
pioreactor01,4.729722222222,0.041223067341307276
pioreactor01,4.731111111111,0.041319521560840095
pioreactor01,4.7325,0.04141620146509421
pioreactor01,4.733888888889,0.04151310758212948
pioreactor01,4.735277777778,0.04161024044124116
pioreactor01,4.736666666667,0.04170760057296311
pioreactor01,4.738055555556,0.041805188509070404
pioreactor01,4.739444444444,0.04190300478251193
pioreactor01,4.740833333333,0.042001049927695135
pioreactor01,4.742222222222,0.04209932448006633
pioreactor01,4.743611111111,0.04219782897639508
pioreactor01,4.745,0.042296563954707066
pioreactor01,4.746388888889,0.042395529954286665
pioreactor01,4.747777777778,0.04249472751568024
pioreactor01,4.749166666667,0.04259415718069874
pioreactor01,4.750555555556,0.04269381949242109
pioreactor01,4.751944444444,0.042793714995124764
pioreactor01,4.753333333333,0.04289384423457675
pioreactor01,4.754722222222,0.04299420775760509
pioreactor01,4.756111111111,0.043094806112389195
pioreactor01,4.7575,0.04319563984839129
pioreactor01,4.758888888889,0.04329670951635898
pioreactor01,4.760277777778,0.043398015668328654
pioreactor01,4.761666666667,0.04349955885762853
pioreactor01,4.763055555556,0.043601339638881347
pioreactor01,4.764444444444,0.0437033585679339
pioreactor01,4.765833333333,0.04380561620215432
pioreactor01,4.767222222222,0.04390811309999426
pioreactor01,4.768611111111,0.04401084982128558
pioreactor01,4.77,0.044113826927169995
